time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,open_supp_intern,open_apprentice,open_trainee,open_wbp
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Educated elsewhere - other arrangements by LA,23,2,1,26
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Educated elsewhere - total,23,2,1,26
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,FE - general FE and tertiary colleges,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,FE - specialist post-16 institutions,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,FE - total,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Placement not recorded,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Type of placement,Special - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 16,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 17,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 18,5,0,0,5
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 19,8,2,0,10
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 20,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 21,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 22,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 23,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Young persons age,age 24,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,All work based placements,All work based placements,14,3,1,18
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Asian - Any other Asian background,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Asian - Bangladeshi,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Asian - Chinese,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Asian - Indian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Asian - Pakistani,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Black - Any other Black background,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Black - Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Black - Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Mixed - Any other Mixed background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Mixed - White and Asian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Mixed - White and Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,Unclassified,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,White - Any other White background,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Ethnicity,White - White British,8,3,1,12
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Sex,Female,5,1,0,6
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Sex,Male,9,2,1,12
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,AP/PRU - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - elective home education,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - other arrangements by LA,2,2,1,5
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - other schools and establishments,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Educated elsewhere - total,2,2,1,5
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,FE - general FE and tertiary colleges,2,1,0,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,FE - specialist post-16 institutions,10,0,0,10
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,FE - total,12,1,0,13
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - academy (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - free school (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Type of placement,Special - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 16,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 17,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 18,3,2,0,5
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 19,3,1,0,4
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 20,1,0,1,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 21,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 22,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 23,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Young persons age,age 24,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,All work based placements,All work based placements,4,1,1,6
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Asian - Any other Asian background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Asian - Bangladeshi,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Asian - Chinese,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Asian - Indian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Asian - Pakistani,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Black - Any other Black background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Black - Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Black - Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Mixed - Any other Mixed background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Mixed - White and Asian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Mixed - White and Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,Unclassified,1,1,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,White - Any other White background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Ethnicity,White - White British,2,0,1,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Sex,Female,2,0,1,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Sex,Male,2,1,0,3
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,AP/PRU - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - elective home education,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - online provider,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - other placement settings,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - other schools and establishments,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Educated elsewhere - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,FE - general FE and tertiary colleges,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,FE - specialist post-16 institutions,3,0,1,4
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,FE - total,3,1,1,5
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - academy (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Special - LA maintained,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Type of placement,Special - total,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 16,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 17,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 18,1,1,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 19,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 20,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 21,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 22,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 23,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,age 24,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Young persons age,Age unknown,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,All work based placements,All work based placements,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Asian - Any other Asian background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Asian - Bangladeshi,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Asian - Chinese,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Asian - Indian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Asian - Pakistani,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Black - Any other Black background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Black - Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Black - Black Caribbean,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Mixed - Any other Mixed background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Mixed - White and Asian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Mixed - White and Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,Unclassified,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,White - Any other White background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Ethnicity,White - White British,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Sex,Female,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Sex,Male,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,AP/PRU - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,AP/PRU - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Educated elsewhere - other arrangements by parents,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Educated elsewhere - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,FE - general FE and tertiary colleges,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,FE - specialist post-16 institutions,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,FE - total,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,FE - UKRLP provider,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - academy (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Placement not recorded,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Type of placement,Special - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 16,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 17,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 18,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 19,0,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 20,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 21,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 22,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 23,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,age 24,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Young persons age,Age unknown,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,All work based placements,All work based placements,20,18,2,40
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,Ethnicity,Asian - Any other Asian background,0,0,0,0
