time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,max_age,needs_met,he,employ,transfer,no_engage,moved_outside_eng,deceased,not_rec,other,total_ceased
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,FE - total,0,4,2,2,4,18,0,1,0,0,31
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Mainstream - academy,0,2,1,1,9,0,0,0,0,0,13
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Mainstream - free school,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Mainstream - LA maintained,0,1,0,0,13,1,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Mainstream - total,0,3,1,1,24,1,0,0,0,0,30
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Special - Academy/free schools,0,0,0,2,5,0,0,0,0,0,7
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Special - independent,0,0,0,0,0,2,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Special - LA maintained,0,2,0,0,12,5,0,0,0,0,19
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Type of placement,Special - total,0,2,0,2,17,7,0,0,0,0,28
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,1 year,0,0,0,0,8,2,0,0,0,0,10
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,2 years,0,0,0,0,7,0,0,0,0,0,7
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,3 years,0,0,0,0,2,1,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,4 years,0,1,0,0,2,1,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,5 years,0,3,0,0,1,2,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,6 years,0,5,0,1,8,1,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,7 years,0,2,1,2,2,8,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,8 years,0,1,2,1,3,11,0,1,0,1,20
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,9 years,0,0,0,2,1,4,0,0,0,0,7
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Years plan held,Under a year,0,0,0,0,13,1,0,0,0,0,14
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 10,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 11,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 12,0,1,0,0,6,0,0,0,0,0,7
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 13,0,0,0,0,4,0,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 14,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 15,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 16,0,0,0,0,4,0,0,1,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 17,0,1,0,1,1,2,0,1,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 18,0,0,3,4,1,19,0,0,0,0,27
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 19,0,3,1,2,2,30,0,0,0,2,40
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 20 and over,2,4,5,7,1,71,0,0,0,1,91
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 4,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 5,0,0,0,0,5,0,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 6,0,0,0,0,4,0,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 7,0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 8,0,0,0,0,2,0,1,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Age plan ceased,age 9,0,0,0,0,5,0,3,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,All ceased EHC plans,All ceased EHC plans,2,9,9,14,48,122,4,2,0,3,213
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Any other ethnic group,0,1,0,1,4,3,0,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Asian - Any other Asian background,0,1,0,0,0,1,1,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Asian - Bangladeshi,0,1,0,0,1,3,1,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Asian - Chinese,0,0,0,0,0,1,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Asian - Indian,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Asian - Pakistani,0,0,0,1,0,3,1,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Black - Any other Black background,0,0,0,0,0,1,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Black - Black African,0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Mixed - Any other Mixed background,0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Mixed - White and Asian,0,1,0,0,0,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,Unclassified,0,1,0,1,8,3,0,1,0,1,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,White - Any other White background,0,0,0,0,2,2,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,White - Gypsy/Roma,0,0,0,0,0,2,1,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,White - Irish,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Ethnicity,White - White British,2,4,9,11,26,103,0,1,0,2,158
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Sex,Female,1,2,4,2,18,39,3,1,0,2,72
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Sex,Male,1,7,5,12,30,83,1,1,0,1,141
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,AP/PRU - academy,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,AP/PRU - total,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Educated elsewhere - NEET,1,2,0,1,0,79,0,0,0,0,83
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,1,0,5,1,8,0,0,0,1,16
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0,1,2,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0,0,2,0,0,1,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Educated elsewhere - total,1,3,0,6,4,89,0,1,0,1,105
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,FE - general FE and tertiary colleges,0,3,4,0,2,4,0,0,0,0,13
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,FE - specialist post-16 institutions,1,1,1,1,1,15,0,0,0,0,20
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,FE - total,1,4,6,8,4,30,0,0,0,0,53
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,FE - UKRLP provider,0,0,1,7,1,11,0,0,0,0,20
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Mainstream - academy,0,1,2,0,9,0,0,0,0,0,12
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Mainstream - academy (resourced provision),0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Mainstream - free school,0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Mainstream - independent,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Mainstream - LA maintained,0,0,0,0,11,0,2,0,0,0,13
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Mainstream - total,0,1,2,0,25,0,2,0,0,0,30
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Placement not recorded,0,0,1,0,0,1,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Special - Academy/free schools,0,0,0,0,7,1,2,1,0,0,11
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Special - independent,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Special - LA maintained,0,0,0,0,6,1,0,0,0,2,9
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Special - non-maintained,0,1,0,0,0,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Type of placement,Special - total,0,1,0,0,14,2,2,1,0,2,22
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,1 year,0,1,0,3,7,2,1,0,0,0,14
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,10 years,0,0,1,0,0,6,0,0,0,0,7
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,11 years,0,1,0,1,0,4,0,1,0,0,7
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,12 years and over,1,1,4,0,0,32,0,0,0,2,40
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,2 years,0,0,1,1,5,9,0,1,0,0,17
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,3 years,0,1,1,0,5,8,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,4 years,0,1,1,2,6,15,3,0,0,1,29
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,5 years,0,1,0,2,2,10,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,6 years,0,0,0,2,6,7,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,7 years,1,1,0,1,3,9,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,8 years,0,2,0,0,1,12,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,9 years,0,0,1,0,0,8,0,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Years plan held,Under a year,0,0,0,2,13,0,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 10,0,0,0,0,5,0,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 11,0,0,0,0,3,0,1,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 12,0,0,0,0,4,0,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 13,0,0,0,0,5,0,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 14,0,2,0,0,4,0,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 15,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 16,0,1,0,3,5,0,0,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 17,0,3,0,4,3,10,0,1,0,0,21
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 18,0,7,3,6,0,13,0,0,0,0,29
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 19,0,2,2,8,4,9,0,0,0,0,25
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 20 and over,1,19,3,22,1,19,0,0,0,0,65
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 6,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 7,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 8,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Age plan ceased,age 9,0,0,0,0,4,0,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,All ceased EHC plans,All ceased EHC plans,1,34,8,43,48,51,1,1,0,0,187
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Any other ethnic group,0,1,0,0,1,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Asian - Indian,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Black - Any other Black background,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Black - Black African,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Black - Black Caribbean,0,1,0,0,0,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Mixed - Any other Mixed background,1,0,0,0,0,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Mixed - White and Asian,0,0,0,1,0,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Mixed - White and Black African,0,1,0,0,0,1,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Mixed - White and Black Caribbean,0,1,0,1,0,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,Unclassified,0,0,0,0,3,1,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,White - Any other White background,0,0,0,1,1,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Ethnicity,White - White British,0,30,8,40,38,49,1,1,0,0,167
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Sex,Female,0,7,2,16,16,15,0,1,0,0,57
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Sex,Male,1,27,6,27,32,36,1,0,0,0,130
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,AP/PRU - LA maintained,0,0,0,1,1,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,AP/PRU - total,0,0,0,1,1,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Educated elsewhere - elective home education,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Educated elsewhere - NEET,0,5,1,10,3,19,0,1,0,0,39
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Educated elsewhere - other arrangements by LA,0,1,0,0,3,1,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Educated elsewhere - other arrangements by parents,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Educated elsewhere - total,0,6,1,10,8,20,0,1,0,0,46
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,FE - general FE and tertiary colleges,0,13,6,17,4,22,0,0,0,0,62
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,FE - specialist post-16 institutions,1,8,0,3,1,1,0,0,0,0,14
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,FE - total,1,25,6,32,5,31,0,0,0,0,100
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,FE - UKRLP provider,0,4,0,12,0,8,0,0,0,0,24
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Mainstream - academy,0,2,1,0,3,0,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Mainstream - LA maintained,0,0,0,0,8,0,1,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Mainstream - total,0,2,1,0,12,0,1,0,0,0,16
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Placement not recorded,0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Special - Academy/free schools,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Special - independent,0,0,0,0,2,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Special - LA maintained,0,1,0,0,17,0,0,0,0,0,18
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Type of placement,Special - total,0,1,0,0,20,0,0,0,0,0,21
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,1 year,0,0,0,1,6,1,0,1,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,10 years,0,1,1,3,1,0,0,0,0,0,6
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,11 years,0,0,0,4,0,4,0,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,12 years and over,0,19,6,11,1,11,0,0,0,0,48
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,2 years,0,0,0,3,9,3,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,3 years,0,3,0,5,10,8,0,0,0,0,26
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,4 years,0,5,0,5,5,6,0,0,0,0,21
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,5 years,0,3,0,5,4,5,0,0,0,0,17
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,6 years,0,1,1,0,2,5,0,0,0,0,9
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,7 years,1,0,0,3,0,1,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,8 years,0,0,0,1,2,2,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,9 years,0,1,0,2,0,5,0,0,0,0,8
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Years plan held,Under a year,0,1,0,0,8,0,1,0,0,0,10
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 10,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 11,0,0,0,0,3,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 12,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 13,0,0,0,0,4,0,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 14,0,1,0,0,2,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 15,0,1,0,0,2,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 16,0,2,0,0,1,0,0,0,0,0,3
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 17,0,2,0,0,2,1,0,0,0,0,5
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 18,0,4,2,0,4,5,0,0,0,0,15
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 19,0,2,2,5,3,20,0,0,0,0,32
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 20 and over,0,7,6,11,1,48,0,0,0,0,73
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 5,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 6,0,0,0,0,1,0,0,0,0,0,1
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 7,0,0,0,0,4,0,0,0,0,0,4
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 8,0,1,0,0,1,0,0,0,0,0,2
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Age plan ceased,age 9,0,0,0,0,1,0,0,0,0,0,1
