time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,ehc_plans,number_asd,number_hi,number_mld,number_msi,number_oth,number_pd,number_pmld,number_semh,number_slcn,number_sld,number_spld,number_vi,number_need_unknown,asd_pc,hi_pc,mld_pc,msi_pc,oth_pc,pd_pc,pmld_pc,semh_pc,slcn_pc,sld_pc,spld_pc,vi_pc,unknown_pc
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Asian,76,33,0,4,0,1,0,1,13,19,0,2,1,2,43.4,0,5.3,0,1.3,0,1.3,17.1,25,0,2.6,1.3,2.6
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Black African,59,17,0,10,0,0,1,0,14,16,0,0,0,1,28.8,0,16.9,0,0,1.7,0,23.7,27.1,0,0,0,1.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Black Caribbean,186,56,1,14,2,8,2,1,55,38,3,1,0,5,30.1,0.5,7.5,1.1,4.3,1.1,0.5,29.6,20.4,1.6,0.5,0,2.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Unclassified,704,209,10,54,2,27,19,3,130,206,8,21,3,12,29.7,1.4,7.7,0.3,3.8,2.7,0.4,18.5,29.3,1.1,3,0.4,1.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Any other White background,328,85,5,29,1,7,6,4,44,140,1,2,1,3,25.9,1.5,8.8,0.3,2.1,1.8,1.2,13.4,42.7,0.3,0.6,0.3,0.9
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Gypsy/Roma,17,3,0,3,0,1,0,0,6,3,0,0,1,0,17.6,0,17.6,0,5.9,0,0,35.3,17.6,0,0,5.9,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Irish,13,4,0,0,0,1,0,0,2,5,1,0,0,0,30.8,0,0,0,7.7,0,0,15.4,38.5,7.7,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Traveller of Irish heritage,10,0,0,3,0,1,0,0,2,4,0,0,0,0,0,0,30,0,10,0,0,20,40,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - White British,5649,1685,22,409,18,223,117,17,1669,1207,29,146,17,90,29.8,0.4,7.2,0.3,3.9,2.1,0.3,29.5,21.4,0.5,2.6,0.3,1.6
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Female,2613,672,16,248,13,92,75,17,735,598,18,75,10,44,25.7,0.6,9.5,0.5,3.5,2.9,0.7,28.1,22.9,0.7,2.9,0.4,1.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Male,5353,1681,30,365,12,193,97,24,1304,1398,31,106,16,96,31.4,0.6,6.8,0.2,3.6,1.8,0.4,24.4,26.1,0.6,2,0.3,1.8
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - academy,41,13,0,0,0,3,0,0,23,2,0,0,0,0,31.7,0,0,0,7.3,0,0,56.1,4.9,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - free school,32,3,0,2,0,0,0,0,21,5,0,1,0,0,9.4,0,6.3,0,0,0,0,65.6,15.6,0,3.1,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - LA maintained,36,7,0,1,0,0,1,0,21,2,1,0,0,3,19.4,0,2.8,0,0,2.8,0,58.3,5.6,2.8,0,0,8.3
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - total,109,23,0,3,0,3,1,0,65,9,1,1,0,3,21.1,0,2.8,0,2.8,0.9,0,59.6,8.3,0.9,0.9,0,2.8
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - elective home education,138,58,0,4,0,5,2,0,52,12,0,4,0,1,42,0,2.9,0,3.6,1.4,0,37.7,8.7,0,2.9,0,0.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - NEET,49,12,0,5,0,1,1,0,26,4,0,0,0,0,24.5,0,10.2,0,2,2,0,53.1,8.2,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - not in education or training (compulsory school age),47,6,1,4,0,2,0,0,25,7,1,1,0,0,12.8,2.1,8.5,0,4.3,0,0,53.2,14.9,2.1,2.1,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - not in education or training (other),21,3,0,4,0,5,2,0,1,6,0,0,0,0,14.3,0,19,0,23.8,9.5,0,4.8,28.6,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other arrangements by LA,130,40,0,1,0,3,1,2,71,9,0,2,0,1,30.8,0,0.8,0,2.3,0.8,1.5,54.6,6.9,0,1.5,0,0.8
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other arrangements by parents,6,1,0,0,0,0,0,0,0,3,1,0,0,1,16.7,0,0,0,0,0,0,0,50,16.7,0,0,16.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other placement settings,40,18,0,0,0,5,0,0,15,0,0,1,0,1,45,0,0,0,12.5,0,0,37.5,0,0,2.5,0,2.5
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other schools and establishments,2,1,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - total,433,139,1,18,0,21,6,2,190,41,2,9,0,4,32.1,0.2,4.2,0,4.8,1.4,0.5,43.9,9.5,0.5,2.1,0,0.9
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - general FE and tertiary colleges,154,61,0,8,0,9,2,0,62,7,1,2,0,2,39.6,0,5.2,0,5.8,1.3,0,40.3,4.5,0.6,1.3,0,1.3
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - specialist post-16 institutions,14,7,0,1,0,0,0,1,4,0,0,0,1,0,50,0,7.1,0,0,0,7.1,28.6,0,0,0,7.1,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - total,186,72,0,11,0,10,2,1,73,7,1,2,1,6,38.7,0,5.9,0,5.4,1.1,0.5,39.2,3.8,0.5,1.1,0.5,3.2
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - UKRLP provider,18,4,0,2,0,1,0,0,7,0,0,0,0,4,22.2,0,11.1,0,5.6,0,0,38.9,0,0,0,0,22.2
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - academy,3934,1083,19,354,14,144,78,9,1079,962,26,112,9,45,27.5,0.5,9,0.4,3.7,2,0.2,27.4,24.5,0.7,2.8,0.2,1.1
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - academy (resourced provision),33,13,2,0,0,2,1,0,3,11,0,1,0,0,39.4,6.1,0,0,6.1,3,0,9.1,33.3,0,3,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - academy (SEN unit),78,22,2,6,0,0,0,0,20,25,0,2,0,1,28.2,2.6,7.7,0,0,0,0,25.6,32.1,0,2.6,0,1.3
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - free school,149,45,0,14,1,2,1,0,39,39,0,3,1,4,30.2,0,9.4,0.7,1.3,0.7,0,26.2,26.2,0,2,0.7,2.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - independent,43,18,0,2,0,3,0,0,11,6,0,2,1,0,41.9,0,4.7,0,7,0,0,25.6,14,0,4.7,2.3,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - LA maintained,1820,620,8,140,4,71,30,7,302,538,8,33,6,53,34.1,0.4,7.7,0.2,3.9,1.6,0.4,16.6,29.6,0.4,1.8,0.3,2.9
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - LA maintained (resourced provision),13,6,1,2,0,2,0,0,1,0,0,0,1,0,46.2,7.7,15.4,0,15.4,0,0,7.7,0,0,0,7.7,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - LA maintained (SEN unit),45,17,0,4,0,0,0,0,2,21,0,0,0,1,37.8,0,8.9,0,0,0,0,4.4,46.7,0,0,0,2.2
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - total,6115,1824,32,522,19,224,110,16,1457,1602,34,153,18,104,29.8,0.5,8.5,0.3,3.7,1.8,0.3,23.8,26.2,0.6,2.5,0.3,1.7
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Non-maintained early years,313,68,5,19,4,9,23,0,8,165,1,1,5,5,21.7,1.6,6.1,1.3,2.9,7.3,0,2.6,52.7,0.3,0.3,1.6,1.6
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Placement not recorded,164,45,1,5,1,4,3,2,52,39,3,1,0,8,27.4,0.6,3,0.6,2.4,1.8,1.2,31.7,23.8,1.8,0.6,0,4.9
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - Academy/free schools,287,80,0,17,0,9,13,8,75,66,3,6,2,8,27.9,0,5.9,0,3.1,4.5,2.8,26.1,23,1,2.1,0.7,2.8
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - independent,177,54,0,7,0,3,1,0,86,20,0,5,0,1,30.5,0,4,0,1.7,0.6,0,48.6,11.3,0,2.8,0,0.6
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - LA maintained,170,44,0,11,1,2,13,12,33,46,4,3,0,1,25.9,0,6.5,0.6,1.2,7.6,7.1,19.4,27.1,2.4,1.8,0,0.6
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - non-maintained,12,4,7,0,0,0,0,0,0,1,0,0,0,0,33.3,58.3,0,0,0,0,0,0,8.3,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - total,646,182,7,35,1,14,27,20,194,133,7,14,2,10,28.2,1.1,5.4,0.2,2.2,4.2,3.1,30,20.6,1.1,2.2,0.3,1.5
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 10,977,273,9,184,1,9,26,1,279,100,3,55,7,30,27.9,0.9,18.8,0.1,0.9,2.7,0.1,28.6,10.2,0.3,5.6,0.7,3.1
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 11,866,261,3,117,2,8,22,0,282,80,3,50,2,36,30.1,0.3,13.5,0.2,0.9,2.5,0,32.6,9.2,0.3,5.8,0.2,4.2
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 12,480,130,1,53,0,3,10,0,198,39,2,19,5,20,27.1,0.2,11,0,0.6,2.1,0,41.3,8.1,0.4,4,1,4.2
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 13,532,162,1,27,0,1,10,1,271,28,1,9,1,20,30.5,0.2,5.1,0,0.2,1.9,0.2,50.9,5.3,0.2,1.7,0.2,3.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 14,524,122,2,37,1,6,7,0,281,26,1,12,2,27,23.3,0.4,7.1,0.2,1.1,1.3,0,53.6,5,0.2,2.3,0.4,5.2
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 15,473,127,2,18,0,5,11,1,262,23,1,7,1,15,26.8,0.4,3.8,0,1.1,2.3,0.2,55.4,4.9,0.2,1.5,0.2,3.2
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 16,291,75,1,14,0,3,15,1,152,11,2,3,1,13,25.8,0.3,4.8,0,1,5.2,0.3,52.2,3.8,0.7,1,0.3,4.5
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 17,109,30,3,4,0,2,7,0,53,4,1,1,1,3,27.5,2.8,3.7,0,1.8,6.4,0,48.6,3.7,0.9,0.9,0.9,2.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 18,46,14,0,3,0,0,6,0,17,1,0,0,1,4,30.4,0,6.5,0,0,13,0,37,2.2,0,0,2.2,8.7
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 19,28,9,1,0,0,1,3,0,9,2,1,1,0,1,32.1,3.6,0,0,3.6,10.7,0,32.1,7.1,3.6,3.6,0,3.6
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 2 and under,85,4,5,4,3,1,16,9,0,26,6,2,4,5,4.7,5.9,4.7,3.5,1.2,18.8,10.6,0,30.6,7.1,2.4,4.7,5.9
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 20 and over,30,7,2,5,0,1,2,0,6,1,0,2,1,3,23.3,6.7,16.7,0,3.3,6.7,0,20,3.3,0,6.7,3.3,10
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 3,567,121,8,31,0,5,30,9,9,287,16,4,4,43,21.3,1.4,5.5,0,0.9,5.3,1.6,1.6,50.6,2.8,0.7,0.7,7.6
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 4,1677,563,18,91,3,13,43,18,54,694,36,5,4,135,33.6,1.1,5.4,0.2,0.8,2.6,1.1,3.2,41.4,2.1,0.3,0.2,8.1
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 5,1014,344,7,46,2,1,33,6,122,397,18,7,3,28,33.9,0.7,4.5,0.2,0.1,3.3,0.6,12,39.2,1.8,0.7,0.3,2.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 6,810,235,8,60,1,3,13,1,202,252,4,10,4,17,29,1,7.4,0.1,0.4,1.6,0.1,24.9,31.1,0.5,1.2,0.5,2.1
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 7,722,159,4,81,3,1,14,2,258,170,2,9,4,15,22,0.6,11.2,0.4,0.1,1.9,0.3,35.7,23.5,0.3,1.2,0.6,2.1
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 8,725,164,10,103,1,3,14,2,243,128,5,21,7,24,22.6,1.4,14.2,0.1,0.4,1.9,0.3,33.5,17.7,0.7,2.9,1,3.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age when plan started,age 9,677,171,2,101,1,5,16,1,221,102,2,35,2,18,25.3,0.3,14.9,0.1,0.7,2.4,0.1,32.6,15.1,0.3,5.2,0.3,2.7
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,All EHC plans,All EHC plans,10633,2971,87,979,18,71,298,52,2919,2371,104,252,54,457,27.9,0.8,9.2,0.2,0.7,2.8,0.5,27.5,22.3,1,2.4,0.5,4.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Any other ethnic group,111,23,4,9,1,2,7,2,14,37,4,0,3,5,20.7,3.6,8.1,0.9,1.8,6.3,1.8,12.6,33.3,3.6,0,2.7,4.5
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Any other Asian background,102,20,2,14,0,0,6,2,11,41,3,0,0,3,19.6,2,13.7,0,0,5.9,2,10.8,40.2,2.9,0,0,2.9
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Bangladeshi,114,31,2,8,0,2,1,2,1,56,10,0,0,1,27.2,1.8,7,0,1.8,0.9,1.8,0.9,49.1,8.8,0,0,0.9
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Chinese,14,7,0,0,0,0,1,0,1,4,1,0,0,0,50,0,0,0,0,7.1,0,7.1,28.6,7.1,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Indian,104,28,0,12,0,0,4,0,9,43,1,1,1,5,26.9,0,11.5,0,0,3.8,0,8.7,41.3,1,1,1,4.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Pakistani,174,39,1,19,2,1,9,5,14,53,11,3,0,17,22.4,0.6,10.9,1.1,0.6,5.2,2.9,8,30.5,6.3,1.7,0,9.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Black - Any other Black background,61,16,1,5,0,0,0,0,12,22,2,1,0,2,26.2,1.6,8.2,0,0,0,0,19.7,36.1,3.3,1.6,0,3.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Black - Black African,275,68,8,25,0,1,8,0,22,119,5,2,5,12,24.7,2.9,9.1,0,0.4,2.9,0,8,43.3,1.8,0.7,1.8,4.4
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Black - Black Caribbean,58,16,1,6,1,0,2,1,12,17,1,1,0,0,27.6,1.7,10.3,1.7,0,3.4,1.7,20.7,29.3,1.7,1.7,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - Any other Mixed background,218,59,1,13,1,1,4,0,57,65,3,3,0,11,27.1,0.5,6,0.5,0.5,1.8,0,26.1,29.8,1.4,1.4,0,5
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - White and Asian,120,31,0,7,0,0,7,0,25,41,2,3,1,3,25.8,0,5.8,0,0,5.8,0,20.8,34.2,1.7,2.5,0.8,2.5
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - White and Black African,87,28,0,5,0,0,0,0,29,20,2,0,0,3,32.2,0,5.7,0,0,0,0,33.3,23,2.3,0,0,3.4
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - White and Black Caribbean,210,49,2,21,0,0,7,0,78,42,2,4,1,4,23.3,1,10,0,0,3.3,0,37.1,20,1,1.9,0.5,1.9
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Unclassified,753,185,12,65,2,5,37,8,137,235,9,25,6,27,24.6,1.6,8.6,0.3,0.7,4.9,1.1,18.2,31.2,1.2,3.3,0.8,3.6
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Any other White background,533,149,2,47,4,1,9,2,96,174,7,6,2,34,28,0.4,8.8,0.8,0.2,1.7,0.4,18,32.6,1.3,1.1,0.4,6.4
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Gypsy/Roma,47,6,0,8,0,0,1,0,16,14,1,0,1,0,12.8,0,17,0,0,2.1,0,34,29.8,2.1,0,2.1,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Irish,32,10,1,2,0,0,0,0,9,6,1,1,0,2,31.3,3.1,6.3,0,0,0,0,28.1,18.8,3.1,3.1,0,6.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Traveller of Irish heritage,19,4,0,3,0,0,0,0,6,5,0,1,0,0,21.1,0,15.8,0,0,0,0,31.6,26.3,0,5.3,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - White British,7601,2202,50,710,7,58,195,30,2370,1377,39,201,34,328,29,0.7,9.3,0.1,0.8,2.6,0.4,31.2,18.1,0.5,2.6,0.4,4.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Sex,Female,3559,957,40,372,8,25,139,26,1021,668,51,81,18,153,26.9,1.1,10.5,0.2,0.7,3.9,0.7,28.7,18.8,1.4,2.3,0.5,4.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Sex,Male,7074,2014,47,607,10,46,159,26,1898,1703,53,171,36,304,28.5,0.7,8.6,0.1,0.7,2.2,0.4,26.8,24.1,0.7,2.4,0.5,4.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,AP/PRU - academy,83,13,0,3,0,0,0,0,62,0,0,0,0,5,15.7,0,3.6,0,0,0,0,74.7,0,0,0,0,6
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,AP/PRU - free school,18,3,0,0,0,0,0,0,14,1,0,0,0,0,16.7,0,0,0,0,0,0,77.8,5.6,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,AP/PRU - LA maintained,10,2,0,1,0,0,0,0,7,0,0,0,0,0,20,0,10,0,0,0,0,70,0,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,AP/PRU - total,111,18,0,4,0,0,0,0,83,1,0,0,0,5,16.2,0,3.6,0,0,0,0,74.8,0.9,0,0,0,4.5
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - elective home education,152,45,1,8,0,2,2,0,61,25,2,2,0,4,29.6,0.7,5.3,0,1.3,1.3,0,40.1,16.4,1.3,1.3,0,2.6
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - NEET,34,10,1,1,0,1,2,0,18,1,0,0,0,0,29.4,2.9,2.9,0,2.9,5.9,0,52.9,2.9,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - not in education or training (compulsory school age),23,4,0,1,0,1,1,0,12,3,0,0,0,1,17.4,0,4.3,0,4.3,4.3,0,52.2,13,0,0,0,4.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),3,1,0,0,0,0,0,0,2,0,0,0,0,0,33.3,0,0,0,0,0,0,66.7,0,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - not in education or training (other),17,3,1,1,0,1,2,0,3,3,1,0,0,2,17.6,5.9,5.9,0,5.9,11.8,0,17.6,17.6,5.9,0,0,11.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - other arrangements by LA,194,49,0,3,1,2,5,0,112,15,1,1,0,5,25.3,0,1.5,0.5,1,2.6,0,57.7,7.7,0.5,0.5,0,2.6
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - other arrangements by parents,73,19,0,2,1,2,9,4,7,22,2,2,0,3,26,0,2.7,1.4,2.7,12.3,5.5,9.6,30.1,2.7,2.7,0,4.1
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - other placement settings,72,13,1,6,0,1,3,0,27,7,2,2,0,10,18.1,1.4,8.3,0,1.4,4.2,0,37.5,9.7,2.8,2.8,0,13.9
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - other schools and establishments,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Educated elsewhere - total,569,144,4,22,2,10,24,4,243,76,8,7,0,25,25.3,0.7,3.9,0.4,1.8,4.2,0.7,42.7,13.4,1.4,1.2,0,4.4
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,FE - general FE and tertiary colleges,264,73,4,18,0,1,19,1,109,11,3,6,3,16,27.7,1.5,6.8,0,0.4,7.2,0.4,41.3,4.2,1.1,2.3,1.1,6.1
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,FE - specialist post-16 institutions,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,25,0,0,0,0,0,25,0,25,0,25
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,FE - total,291,79,4,20,0,1,20,1,123,12,3,8,3,17,27.1,1.4,6.9,0,0.3,6.9,0.3,42.3,4.1,1,2.7,1,5.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,FE - UKRLP provider,23,6,0,1,0,0,1,0,14,0,0,1,0,0,26.1,0,4.3,0,0,4.3,0,60.9,0,0,4.3,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - academy,4688,1332,32,445,6,36,96,3,1327,1018,17,130,21,225,28.4,0.7,9.5,0.1,0.8,2,0.1,28.3,21.7,0.4,2.8,0.4,4.8
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - academy (resourced provision),19,9,2,0,0,0,0,0,3,4,0,0,0,1,47.4,10.5,0,0,0,0,0,15.8,21.1,0,0,0,5.3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - academy (SEN unit),69,27,0,7,0,0,2,0,4,15,2,0,0,12,39.1,0,10.1,0,0,2.9,0,5.8,21.7,2.9,0,0,17.4
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - free school,249,64,0,29,0,1,5,0,79,48,1,9,3,10,25.7,0,11.6,0,0.4,2,0,31.7,19.3,0.4,3.6,1.2,4
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - free school (resourced provision),1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - independent,86,28,3,7,0,1,2,0,32,8,0,3,2,0,32.6,3.5,8.1,0,1.2,2.3,0,37.2,9.3,0,3.5,2.3,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - LA maintained,2559,682,19,282,6,5,67,5,514,800,25,61,15,78,26.7,0.7,11,0.2,0.2,2.6,0.2,20.1,31.3,1,2.4,0.6,3
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - LA maintained (resourced provision),7,2,2,0,0,0,2,0,0,1,0,0,0,0,28.6,28.6,0,0,0,28.6,0,0,14.3,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - LA maintained (SEN unit),22,4,0,2,0,0,0,0,4,12,0,0,0,0,18.2,0,9.1,0,0,0,0,18.2,54.5,0,0,0,0
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Mainstream - total,7700,2149,58,772,12,43,174,8,1963,1906,45,203,41,326,27.9,0.8,10,0.2,0.6,2.3,0.1,25.5,24.8,0.6,2.6,0.5,4.2
202425,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Type of placement,Non-maintained early years,450,110,3,26,2,4,18,7,8,235,7,2,7,21,24.4,0.7,5.8,0.4,0.9,4,1.6,1.8,52.2,1.6,0.4,1.6,4.7
